-0.21502,0.21058,+1
-0.50513,-0.4196,+1
-0.96133,-0.30538,+1
-0.71641,-0.17693,+1
-0.69386,0.65802,+1
0.4784,-0.80226,-1
0.64127,-0.54578,-1
-0.78612,0.32555,+1
0.90915,0.62913,-1
0.24651,-0.34346,-1
-0.44526,-0.13125,+1
-0.29941,0.75552,+1
-0.98769,0.3929,+1
0.78615,0.99436,-1
-0.85423,-0.74076,+1
0.96314,-0.81952,-1
0.37232,0.85793,-1
-0.71637,0.76883,+1
-0.96048,-0.31463,+1
-0.52339,0.96913,+1
0.6932,0.58902,-1
0.80056,0.56021,-1
0.67302,-0.35781,-1
0.48549,0.32899,-1
-0.42163,-0.32526,+1
0.81727,-0.9355,-1
0.39272,-0.58246,-1
0.6483,-0.56354,-1
-0.80072,0.23901,+1
-0.79237,0.59812,+1
0.80585,-0.37497,-1
-0.43682,-0.98644,-1
-0.0082567,0.97696,+1
0.47588,-0.37856,-1
0.20082,0.56336,-1
-0.77693,0.15866,+1
0.74074,0.37955,-1
-0.51406,-0.31456,+1
0.09088,-0.86485,-1
-0.1791,-0.52498,-1
-0.022053,0.61213,+1
-0.2443,0.035956,+1
-0.8108,0.81819,+1
-0.58474,-0.23587,+1
0.32056,0.51675,-1
-0.65386,0.03476,+1
0.99068,0.41522,-1
-0.83887,-0.91338,+1
-0.017689,-0.10681,-1
-0.026403,-0.66822,-1
-0.27869,0.76144,+1
0.4887,-0.16646,-1
0.81471,-0.81139,-1
-0.63735,0.89317,+1
-0.7983,-0.22392,+1
-0.42155,-0.85383,-1
-0.61078,-0.16503,+1
-0.41415,0.40428,+1
-0.52057,0.91897,+1
-0.38908,-0.69017,-1
0.11102,0.58109,+1
-0.11226,0.99164,+1
-0.12683,-0.39112,-1
-0.50698,0.92165,+1
-0.55424,-0.20878,+1
-0.55095,-0.45995,+1
-0.16312,0.99547,+1
0.82206,0.10085,-1
0.19267,-0.84171,-1
0.15327,0.79634,+1
-0.073379,-0.20321,-1
-0.79108,0.30447,+1
0.9834,0.35615,-1
-0.14304,0.3096,+1
0.17749,0.49011,-1
0.28174,0.0073524,-1
0.87608,0.21069,-1
0.27785,0.40531,-1
0.7219,-0.24068,-1
0.42425,0.047041,-1
-0.27302,-0.13065,+1
0.3752,-0.5463,-1
0.95801,0.95134,-1
-0.42097,-0.32313,+1
0.99289,0.57794,-1
0.58984,0.26474,-1
0.6229,-0.10381,-1
0.66123,-0.74667,-1
0.026536,0.43186,+1
-0.50371,0.063801,+1
-0.23558,0.60352,+1
0.87364,0.15254,-1
-0.83963,-0.17235,+1
-0.63831,0.99126,+1
0.040772,0.77057,+1
0.2965,-0.067493,-1
-0.80944,0.93564,+1
0.24022,-0.68799,-1
-0.20327,0.76501,+1
0.078028,0.087352,-1
-0.11509,-0.63251,-1
-0.50154,-0.42978,+1
0.059019,0.11967,-1
-0.16971,0.81136,+1
-0.38971,0.29954,+1
-0.42244,-0.4895,+1
-0.28363,0.61184,+1
0.077853,0.18013,-1
0.28929,0.96028,+1
-0.79656,-0.62427,+1
-0.98123,0.67661,+1
-0.037315,-0.062939,-1
0.8171,-0.16571,-1
-0.8419,0.018832,+1
-0.026203,0.71176,+1
0.22881,-0.76517,-1
0.21375,-0.67164,-1
-0.20195,0.064715,+1
0.75042,0.31808,-1
0.57525,-0.74795,-1
0.049948,0.79896,+1
-0.78183,0.26914,+1
-0.83831,-0.17754,+1
0.42527,-0.79916,-1
0.61989,0.27562,-1
0.79614,0.24364,-1
-0.17079,0.29512,+1
-0.021462,-0.81249,-1
0.27465,0.90052,+1
-0.047247,0.20561,+1
0.18297,-0.54948,-1
0.33687,-0.6869,-1
0.5485,-0.57389,-1
-0.66175,0.45151,+1
-0.48762,-0.67447,+1
0.25155,-0.49851,-1
-0.47404,0.68786,+1
-0.20516,-0.79084,-1
-0.61229,-0.27386,+1
0.74907,0.19954,-1
-0.48377,-0.28314,+1
0.77508,0.80106,-1
-0.1041,-0.4623,-1
0.10763,-0.6423,-1
0.7194,-0.53605,-1
-0.66379,-0.94655,+1
-0.35514,0.11033,+1
0.64906,0.6085,-1
-0.95118,-0.25699,+1
-0.01626,-0.067896,-1
-0.91657,0.234,+1
0.15607,-0.40238,-1
-0.12867,-0.72673,-1
-0.40056,0.52275,+1
-0.92939,-0.461,+1
0.99254,-0.10611,-1
-0.69443,0.77246,+1
-0.93724,-0.76793,+1
-0.49829,0.51935,+1
0.79662,-0.55316,-1
0.3466,0.63757,-1
0.89786,0.74863,-1
-0.21253,0.87392,+1
-0.12621,-0.67495,-1
-0.38036,0.36222,+1
0.86811,0.89478,-1
0.19817,0.89775,+1
-0.19196,-0.91794,-1
-0.41235,-0.93612,-1
0.72903,-0.13491,-1
-0.81438,-0.72442,+1
-0.51606,-0.55398,+1
0.73548,0.52835,-1
-0.31057,-0.23044,+1
0.18973,0.070241,-1
-0.33289,0.70937,+1
-0.46871,0.86788,+1
-0.22033,0.36613,+1
-0.44998,-0.94408,-1
0.88123,0.067941,-1
0.34235,0.21507,-1
0.50175,0.96264,-1
0.45534,0.71464,-1
0.98369,0.51892,-1
-0.70792,-0.34739,+1
-0.94243,0.3891,+1
0.91751,0.45809,-1
0.47351,-0.65078,-1
-0.28918,0.1493,+1
-0.080109,0.66745,+1
0.63089,-0.3521,-1
-0.076631,0.34792,+1
0.19045,-0.73123,-1
-0.96102,-0.74978,+1
-0.55345,-0.10173,+1
0.069063,0.98078,+1
0.43469,0.96011,-1
-0.89252,0.27375,+1
0.92076,-0.46015,-1
0.89881,0.80447,-1
